dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,expected_value_rule,evidence_ref,operator_clearance,operator_note
priority_010_REQUIRED_MONOMER_010,287,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,288,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,289,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,290,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,291,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,292,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,293,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,294,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_010_REQUIRED_MONOMER_010,295,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_010_REQUIRED_MONOMER_010,296,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_010_REQUIRED_MONOMER_010,297,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_010_REQUIRED_MONOMER_010,298,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_010_REQUIRED_MONOMER_010,299,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,calibration,selected_score,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_010_REQUIRED_MONOMER_010,300,10,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,calibration,best_score,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/row_fill.csv,casp17/competitive_floor_batch_current/priority_010_REQUIRED_MONOMER_010/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,301,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,302,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,target_identity,target_id,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,303,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,304,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,305,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,306,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,non-placeholder internal method identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,307,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,308,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,309,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,true,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,310,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,311,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,312,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,313,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,314,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_011_REQUIRED_COMPLEX_001,315,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/recursive,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,316,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/scored,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,317,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,318,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,319,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,320,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,321,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,322,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,323,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,324,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_011_REQUIRED_COMPLEX_001,325,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
