model_rank,model_id,target_id,group_id,model_number,pool_role,source_member,extracted_pdb,size_bytes,sha256_16,atom_count,ca_count,residue_count,chain_count,model1_candidate,top5_candidate,extra_model_candidate,model_status,blockers,claim_boundary,rule_id
247,T1212TS312_2,T1212,312,2,top5,T1212/T1212TS312_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS312_2.pdb,309144,8951fbed1ef3443d,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
248,T1212TS312_3,T1212,312,3,top5,T1212/T1212TS312_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS312_3.pdb,309144,1b8f92e9dfaa48cc,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
249,T1212TS312_4,T1212,312,4,top5,T1212/T1212TS312_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS312_4.pdb,309144,690a147f00320f37,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
250,T1212TS312_5,T1212,312,5,top5,T1212/T1212TS312_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS312_5.pdb,309144,53e5d8127f5f2a4f,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
251,T1212TS314_1,T1212,314,1,model1,T1212/T1212TS314_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS314_1.pdb,309144,22555ffad422f29b,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
252,T1212TS314_2,T1212,314,2,top5,T1212/T1212TS314_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS314_2.pdb,309144,8951fbed1ef3443d,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
253,T1212TS314_4,T1212,314,4,top5,T1212/T1212TS314_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS314_4.pdb,309144,690a147f00320f37,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
254,T1212TS314_5,T1212,314,5,top5,T1212/T1212TS314_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS314_5.pdb,309144,53e5d8127f5f2a4f,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
255,T1212TS319_1,T1212,319,1,model1,T1212/T1212TS319_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS319_1.pdb,309065,f703fe78f594c4a0,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
256,T1212TS319_2,T1212,319,2,top5,T1212/T1212TS319_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS319_2.pdb,309065,cfde656a7db2f3ae,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
257,T1212TS319_3,T1212,319,3,top5,T1212/T1212TS319_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS319_3.pdb,309065,708d0bbab9d8268d,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
258,T1212TS319_4,T1212,319,4,top5,T1212/T1212TS319_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS319_4.pdb,309065,8287d9efeb20ac9f,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
259,T1212TS319_5,T1212,319,5,top5,T1212/T1212TS319_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS319_5.pdb,309065,e0cc0c9e303678ff,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
260,T1212TS325_1,T1212,325,1,model1,T1212/T1212TS325_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS325_1.pdb,309110,d74a845e26f30e2d,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
261,T1212TS325_2,T1212,325,2,top5,T1212/T1212TS325_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS325_2.pdb,309109,49659f3607af49bc,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
262,T1212TS325_3,T1212,325,3,top5,T1212/T1212TS325_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS325_3.pdb,309109,5182ccb4ac2cbe0a,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
263,T1212TS325_4,T1212,325,4,top5,T1212/T1212TS325_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS325_4.pdb,309109,139f491ae336f6fe,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
264,T1212TS325_5,T1212,325,5,top5,T1212/T1212TS325_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS325_5.pdb,309109,1641461f62a54b7e,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
