path	bucket	responsibility	caller_surface	duplicate_dead_code_risk	monolith_risk	external_dependency_risk	product_path	tested_path	risk_flags
tools/accounting/build_tcruzi_pde_render_suite.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_pde_result_review.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_pde_result_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_pde_run_record.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_pde_strict_external_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_thermodynamics_equivalence_metrics.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_third_party_license_review_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch2_manual_review_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch2_migration_receipt.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch2_review_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch3_lane_decomposition_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch3_migration_receipt.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch3_other_review_classification_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch3_package_classification_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_batch3_review_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_migration_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_migration_receipt.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_other_review_classification_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_reference_migration_receipt.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_reference_review.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_package_separation_work_order.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tools_refactor_gap_closure.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transition_cleanup_execution_preflight.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transition_cleanup_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transition_cleanup_work_order.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_apply_draft_status.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_aqp1_external_evidence_refresh_chain.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_authoritative_apply_blocker_decomposition.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_binder_decision_rubric.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_binder_promotion_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_binder_slot_ledger.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_binder_verdict_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_binder_verdict_update_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_blocker_capture_intake.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_blocker_capture_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_candidate_verdict_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_transporter_claim_promotion_boundary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
